Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Bonus,Overtime,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Training_Times_Last_Year,Percent_Salary_Hike,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Total_Working_Years,Projects_Completed,Absenteeism_Days,Remote_Work,Manager_Rating,Attrition
111445,51,Female,Customer Support,Analyst,Bachelor,Divorced,Frequently,25.0,9120.0,1762,Yes,2.0,4,2,3,3,1,19,9,7,3,22,6,0,No,3,No
111446,27,Male,Marketing,Engineer,Diploma,Married,Rarely,19.0,4182.0,5817,No,3.0,1,2,4,5,5,14,0,0,0,0,2,17,No,2,No
111447,33,Female,HR,Analyst,Diploma,Married,Frequently,1.0,6020.0,7972,No,3.0,3,2,1,3,1,24,8,8,3,10,8,15,No,2,No
111448,28,Female,Marketing,Manager,PhD,Single,Non-Travel,28.0,3082.0,5990,No,4.0,4,1,3,3,6,12,1,1,0,1,9,7,Yes,3,No
111449,43,Female,Operations,Specialist,PhD,Divorced,Non-Travel,29.0,6496.0,1617,No,1.0,4,1,3,3,2,12,18,7,5,18,12,20,Yes,4,No
111450,35,Female,Finance,Specialist,Bachelor,Single,Rarely,3.0,5386.0,3237,No,1.0,3,4,1,5,6,12,3,0,2,13,13,20,No,4,No
111451,40,Female,Customer Support,Executive,PhD,Divorced,Frequently,28.0,6363.0,6955,Yes,3.0,4,1,3,3,4,14,11,4,7,13,7,13,No,5,No
111452,38,Female,Sales,Manager,Bachelor,Married,Frequently,18.0,6080.0,1061,No,3.0,1,3,3,4,6,19,2,0,0,15,14,7,No,4,No
111453,47,Male,Customer Support,Manager,Master,Single,Rarely,1.0,9532.0,2862,No,4.0,4,3,2,5,6,15,7,2,5,23,9,17,Yes,5,Yes
111454,32,Female,Finance,Specialist,Master,Divorced,Rarely,28.0,5426.0,5433,No,4.0,2,4,4,3,5,15,2,1,2,5,2,8,No,4,No
111455,45,Male,IT,Analyst,Diploma,Married,Rarely,18.0,10037.0,1673,Yes,1.0,3,3,4,5,6,23,5,1,1,23,12,16,Yes,3,Yes
111456,40,Female,IT,Specialist,Bachelor,Divorced,Rarely,12.0,6427.0,7018,Yes,3.0,2,2,3,3,4,11,8,5,5,12,8,1,No,4,No
111457,47,Female,R&D,Manager,Diploma,Married,Frequently,12.0,7367.0,5921,No,1.0,1,1,1,3,0,25,5,4,2,18,11,14,Yes,2,No
111458,35,Female,HR,Analyst,Bachelor,Single,Non-Travel,11.0,5303.0,4892,No,3.0,4,2,2,3,6,16,12,9,7,13,1,15,No,5,No
111459,38,Female,R&D,Engineer,Bachelor,Divorced,Rarely,1.0,7307.0,4998,Yes,1.0,4,4,2,3,1,12,15,5,0,17,2,19,Yes,4,No
111460,32,Male,R&D,Associate,Bachelor,Single,Frequently,18.0,6410.0,5882,No,4.0,3,1,1,5,5,20,4,3,4,8,7,3,Yes,3,Yes
111461,29,Male,Finance,Analyst,Diploma,Married,Non-Travel,19.0,3420.0,7127,No,3.0,4,2,3,3,3,21,2,0,1,4,9,6,No,5,No
111462,24,Male,IT,Executive,PhD,Married,Non-Travel,20.0,3969.0,5376,Yes,2.0,4,1,2,3,1,19,0,0,0,0,3,20,No,5,Yes
111463,36,Male,Operations,Manager,Master,Divorced,Rarely,7.0,5746.0,3396,Yes,1.0,4,2,1,3,2,14,7,4,7,14,12,7,Yes,2,Yes
111464,27,Female,Marketing,Specialist,Diploma,Divorced,Non-Travel,12.0,3934.0,7887,No,4.0,2,1,2,3,1,13,0,0,0,0,13,5,No,3,No
111465,51,Male,Sales,Engineer,Bachelor,Divorced,Frequently,12.0,8816.0,6209,Yes,4.0,1,2,4,5,2,22,1,1,1,30,4,4,Yes,3,No
111466,42,Female,IT,Executive,Bachelor,Married,Non-Travel,22.0,7172.0,1542,No,1.0,3,4,3,3,6,23,8,4,1,13,5,12,No,4,No
111467,24,Female,Customer Support,Engineer,Bachelor,Divorced,Frequently,1.0,2765.0,6339,No,2.0,1,3,1,3,0,12,0,0,0,2,4,10,No,4,No
111468,32,Female,Sales,Manager,Master,Single,Non-Travel,8.0,4131.0,4870,Yes,4.0,2,4,3,3,1,16,3,1,3,5,2,7,Yes,3,No
111469,46,Female,Customer Support,Executive,Bachelor,Divorced,Non-Travel,17.0,6527.0,7089,Yes,2.0,1,3,1,5,2,15,11,6,2,19,14,20,Yes,4,No
111470,52,Female,Finance,Manager,Master,Single,Frequently,2.0,7469.0,6978,No,1.0,2,2,1,3,3,22,6,6,2,24,13,8,No,4,No
111471,30,Female,Customer Support,Analyst,Bachelor,Single,Frequently,1.0,6200.0,1331,No,3.0,4,3,3,3,5,16,2,2,0,9,10,20,No,4,Yes
111472,53,Male,Finance,Analyst,Diploma,Divorced,Rarely,,,6766,No,,4,4,1,5,1,18,15,8,3,32,6,0,No,5,No
111473,53,Male,Sales,Engineer,PhD,Divorced,Non-Travel,17.0,10761.0,5147,No,4.0,4,1,1,3,5,11,13,0,2,27,3,2,Yes,2,Yes
111474,35,Male,IT,Analyst,Bachelor,Divorced,Rarely,8.0,5893.0,2166,Yes,2.0,2,3,4,3,1,22,9,1,0,12,1,20,No,2,No
111475,34,Female,HR,Manager,Diploma,Married,Rarely,10.0,6503.0,2585,No,3.0,4,3,3,3,4,13,1,0,0,7,10,2,Yes,2,No
111476,32,Male,Sales,Manager,Master,Divorced,Rarely,24.0,3720.0,7393,No,2.0,4,1,1,4,6,20,6,4,1,6,8,12,No,3,No
111477,27,Male,IT,Engineer,Diploma,Single,Non-Travel,27.0,5571.0,7215,Yes,1.0,3,2,3,5,4,24,0,0,0,3,6,1,Yes,4,No
111478,36,Female,Operations,Executive,Bachelor,Divorced,Frequently,11.0,7456.0,5457,No,4.0,1,2,3,5,3,17,13,6,3,15,13,13,No,2,No
111479,43,Female,HR,Specialist,Bachelor,Single,Non-Travel,10.0,6325.0,3368,No,4.0,1,3,4,3,0,24,16,2,3,18,3,4,No,4,No
111480,51,Male,Finance,Analyst,Diploma,Single,Frequently,30.0,9806.0,646,No,2.0,3,1,1,3,0,23,5,1,4,25,8,15,Yes,2,No
111481,29,Female,HR,Analyst,Diploma,Single,Non-Travel,13.0,2395.0,6693,No,2.0,3,1,4,3,1,19,1,0,0,1,12,20,No,4,No
111482,22,Male,HR,Analyst,PhD,Single,Rarely,25.0,4733.0,4658,No,2.0,4,4,1,3,6,13,0,0,0,0,12,15,No,5,No
111483,28,Male,Sales,Associate,PhD,Married,Non-Travel,16.0,6280.0,3384,No,2.0,1,1,3,5,5,13,3,2,2,7,3,5,Yes,5,Yes
111484,32,Female,R&D,Engineer,Master,Single,Frequently,28.0,3999.0,4796,No,4.0,1,1,4,5,5,14,1,1,1,6,6,16,No,4,No
111485,30,Male,HR,Executive,Diploma,Single,Non-Travel,24.0,3970.0,7145,Yes,1.0,1,3,4,4,0,12,4,0,3,5,7,1,No,4,Yes
111486,23,Male,IT,Executive,Diploma,Divorced,Non-Travel,1.0,2274.0,7572,Yes,1.0,1,1,2,3,3,24,0,0,0,0,11,12,Yes,4,No
111487,56,Female,Customer Support,Specialist,Master,Married,Frequently,22.0,10818.0,2094,No,4.0,3,4,4,3,6,17,8,5,2,27,5,16,No,3,Yes
111488,47,Male,IT,Manager,PhD,Married,Frequently,16.0,8130.0,3412,No,1.0,2,3,2,3,5,15,4,4,0,24,11,18,No,3,No
111489,46,Female,IT,Executive,Bachelor,Married,Rarely,17.0,9545.0,6004,Yes,4.0,4,1,3,3,3,11,14,7,5,24,7,1,Yes,4,No
111490,24,Female,HR,Executive,Bachelor,Single,Rarely,22.0,4848.0,3108,No,2.0,1,2,4,4,0,14,3,1,0,3,2,11,No,3,No
111491,36,Male,Sales,Specialist,Bachelor,Married,Non-Travel,20.0,5586.0,4025,Yes,3.0,2,4,2,4,4,18,1,0,0,12,2,5,No,2,No
111492,50,Male,Operations,Manager,Diploma,Divorced,Frequently,27.0,8536.0,6113,No,3.0,2,3,3,3,2,12,17,3,4,25,1,13,No,5,No
111493,40,Male,Customer Support,Associate,Master,Single,Non-Travel,18.0,5491.0,5144,No,2.0,3,3,4,3,4,16,14,9,7,15,4,11,Yes,2,No
111494,33,Male,Sales,Specialist,Master,Single,Rarely,29.0,5152.0,3780,No,2.0,3,4,1,5,1,22,11,9,1,12,9,8,Yes,3,No
111495,56,Female,Sales,Executive,PhD,Married,Frequently,3.0,11187.0,2732,No,4.0,2,4,1,3,5,15,1,1,1,35,6,13,Yes,2,No
111496,24,Male,Finance,Manager,Diploma,Single,Rarely,28.0,3116.0,6561,No,3.0,3,1,1,5,1,21,0,0,0,0,7,17,Yes,3,No
111497,48,Female,Operations,Associate,Diploma,Divorced,Non-Travel,29.0,9562.0,3981,No,2.0,3,4,4,3,1,19,21,4,7,22,11,13,No,5,Yes
111498,30,Female,Customer Support,Analyst,Bachelor,Single,Frequently,12.0,4497.0,2597,No,1.0,3,1,4,4,2,11,6,4,6,7,6,9,Yes,2,No
111499,45,Female,Marketing,Specialist,Diploma,Divorced,Rarely,3.0,7132.0,1481,No,1.0,2,1,4,3,0,22,8,7,2,16,15,0,Yes,3,No
111500,30,Female,Sales,Engineer,Diploma,Single,Non-Travel,10.0,4719.0,4227,Yes,1.0,4,2,2,5,6,23,1,1,0,2,3,3,Yes,4,No
111501,27,Female,Finance,Specialist,Diploma,Divorced,Non-Travel,1.0,4121.0,4910,No,3.0,2,1,2,4,2,23,0,0,0,0,6,1,No,5,No
111502,22,Male,Finance,Engineer,Bachelor,Divorced,Frequently,13.0,4845.0,1249,No,3.0,4,3,1,4,1,16,0,0,0,0,6,2,Yes,2,No
111503,27,Male,Operations,Associate,Diploma,Single,Rarely,12.0,3280.0,2291,No,3.0,2,3,2,4,4,14,0,0,0,1,14,3,Yes,4,No
111504,23,Female,R&D,Manager,PhD,Single,Rarely,22.0,3895.0,7273,No,4.0,3,4,2,5,1,11,0,0,0,0,2,2,Yes,3,No
111505,31,Female,Sales,Specialist,Diploma,Single,Non-Travel,19.0,5408.0,3883,No,4.0,1,1,1,3,2,19,1,1,1,5,13,8,No,5,No
111506,45,Male,Marketing,Engineer,Diploma,Divorced,Non-Travel,7.0,8686.0,7342,Yes,2.0,3,4,1,3,2,14,20,10,6,20,11,10,Yes,2,No
111507,44,Female,R&D,Analyst,Master,Married,Rarely,21.0,8112.0,4160,No,2.0,2,3,3,3,2,13,12,7,1,21,14,17,Yes,4,No
111508,23,Female,IT,Engineer,Bachelor,Married,Non-Travel,8.0,2757.0,1013,Yes,3.0,4,4,3,4,0,14,0,0,0,0,12,15,Yes,2,No
111509,23,Female,Sales,Engineer,Diploma,Divorced,Non-Travel,28.0,2682.0,5384,No,4.0,1,2,2,3,4,10,0,0,0,0,15,6,No,3,No
111510,49,Female,IT,Manager,Master,Divorced,Rarely,3.0,8093.0,3111,No,4.0,1,1,2,4,1,25,3,3,1,22,7,18,Yes,5,No
111511,47,Male,Finance,Associate,Master,Divorced,Frequently,5.0,8645.0,3025,No,4.0,3,1,1,5,4,25,8,7,4,24,15,11,Yes,3,No
111512,52,Female,HR,Manager,Master,Divorced,Frequently,27.0,10410.0,2654,No,1.0,1,2,3,3,2,11,20,6,0,29,8,4,Yes,5,No
111513,49,Male,R&D,Executive,Master,Divorced,Non-Travel,8.0,7781.0,1648,No,4.0,2,1,2,3,4,12,6,0,1,21,10,8,No,5,No
111514,45,Male,Customer Support,Analyst,PhD,Divorced,Frequently,12.0,6417.0,1092,No,4.0,2,4,1,3,6,21,0,0,0,19,7,18,No,3,No
111515,24,Female,R&D,Specialist,Bachelor,Divorced,Rarely,11.0,4142.0,5283,Yes,3.0,2,2,3,3,6,21,2,0,1,2,11,14,No,4,No
111516,47,Male,IT,Specialist,Diploma,Single,Non-Travel,19.0,10214.0,1991,Yes,2.0,2,4,1,3,3,19,5,0,4,26,2,2,Yes,2,No
111517,30,Female,Sales,Manager,Diploma,Married,Rarely,12.0,4074.0,5676,No,3.0,3,3,1,3,3,11,0,0,0,1,7,15,No,2,No
111518,55,Male,Marketing,Analyst,Diploma,Single,Non-Travel,15.0,9660.0,5800,No,1.0,1,2,3,4,1,10,17,7,3,33,7,20,No,4,No
111519,45,Female,HR,Analyst,Master,Single,Non-Travel,26.0,8054.0,5041,No,2.0,1,2,3,5,5,21,2,0,1,19,1,17,Yes,5,No
111520,33,Male,Customer Support,Specialist,Master,Divorced,Rarely,5.0,4745.0,6063,Yes,1.0,4,3,4,5,0,10,2,1,1,12,10,8,No,3,No
111521,34,Female,Marketing,Associate,Bachelor,Married,Frequently,14.0,7584.0,7771,No,3.0,4,3,4,3,1,20,11,9,2,12,5,8,No,3,No
111522,34,Male,Sales,Manager,Diploma,Married,Rarely,25.0,5645.0,2717,No,2.0,1,3,4,3,4,19,5,4,2,10,5,2,Yes,3,No
111523,55,Male,IT,Manager,PhD,Single,Rarely,24.0,9542.0,5498,Yes,1.0,1,3,4,3,3,18,12,6,1,26,5,8,No,3,No
111524,56,Male,Sales,Executive,Bachelor,Married,Rarely,5.0,9470.0,3577,No,3.0,1,1,4,4,4,18,14,8,7,27,13,2,Yes,2,No
111525,34,Female,Sales,Specialist,Bachelor,Married,Frequently,19.0,5225.0,3788,No,1.0,2,3,2,4,4,20,0,0,0,6,8,0,Yes,5,No
111526,40,Female,Operations,Analyst,Master,Married,Non-Travel,11.0,6061.0,2853,No,2.0,3,3,2,3,0,13,7,2,4,13,11,20,No,3,Yes
111527,46,Female,Customer Support,Engineer,Bachelor,Single,Non-Travel,,,1441,No,,3,3,1,3,4,22,1,0,0,23,4,18,Yes,2,No
111528,41,Female,Operations,Manager,Diploma,Divorced,Non-Travel,4.0,7329.0,3372,Yes,4.0,1,1,2,3,0,24,11,3,2,14,9,14,No,2,No
111529,34,Female,Customer Support,Executive,Bachelor,Divorced,Non-Travel,4.0,7107.0,6676,Yes,4.0,1,3,1,3,5,19,3,3,0,12,2,0,No,3,No
111530,36,Male,Marketing,Engineer,Master,Married,Frequently,23.0,4990.0,7065,No,4.0,1,1,1,5,1,13,6,0,4,11,2,20,Yes,5,No
111531,48,Female,Marketing,Analyst,Diploma,Married,Non-Travel,30.0,7719.0,4039,No,1.0,2,3,3,3,2,21,17,9,2,20,4,4,Yes,2,No
111532,24,Female,Finance,Specialist,Diploma,Divorced,Frequently,9.0,4438.0,2938,Yes,1.0,1,2,1,4,5,17,0,0,0,1,14,3,Yes,4,No
111533,39,Female,HR,Engineer,PhD,Married,Rarely,24.0,7905.0,7226,No,4.0,3,1,2,3,1,20,15,4,6,15,3,15,Yes,5,No
111534,25,Female,Marketing,Analyst,PhD,Single,Non-Travel,14.0,2349.0,3288,No,3.0,1,4,1,3,0,24,0,0,0,0,8,8,Yes,4,Yes
111535,46,Male,Operations,Executive,Bachelor,Single,Frequently,12.0,7443.0,4077,No,1.0,4,1,2,3,5,17,17,0,7,18,8,10,No,5,No
111536,45,Male,Operations,Specialist,Bachelor,Married,Non-Travel,2.0,6661.0,1337,No,3.0,2,1,3,3,5,16,5,2,4,18,15,18,Yes,3,No
111537,41,Male,Finance,Manager,Master,Divorced,Rarely,30.0,5677.0,5463,No,1.0,4,2,4,3,5,19,8,5,4,13,9,1,No,4,No
111538,41,Female,Sales,Engineer,Master,Single,Non-Travel,25.0,6931.0,6883,No,2.0,1,3,4,4,4,17,11,9,0,20,7,4,No,2,No
111539,38,Male,IT,Associate,Bachelor,Married,Rarely,28.0,6894.0,2061,Yes,4.0,4,1,4,3,0,11,5,5,4,14,15,7,Yes,2,No
111540,56,Female,Marketing,Analyst,PhD,Single,Rarely,4.0,8702.0,3872,Yes,4.0,2,4,1,3,0,19,9,3,0,28,6,9,No,5,No
111541,42,Female,Finance,Manager,Diploma,Married,Rarely,26.0,7749.0,5493,No,2.0,3,1,4,3,3,20,6,4,6,17,14,5,No,2,No
111542,25,Male,R&D,Analyst,Diploma,Divorced,Rarely,11.0,2807.0,665,Yes,1.0,1,2,4,3,3,17,0,0,0,0,8,3,No,3,Yes
111543,38,Female,Operations,Engineer,Master,Single,Non-Travel,24.0,6982.0,5454,No,2.0,2,3,3,5,3,24,0,0,0,10,1,10,Yes,3,No
111544,52,Female,Operations,Engineer,Bachelor,Single,Non-Travel,7.0,10555.0,6607,No,4.0,2,2,3,3,4,18,16,9,1,29,14,10,Yes,4,No
111545,51,Female,Operations,Executive,Bachelor,Divorced,Non-Travel,9.0,11220.0,6239,No,2.0,2,1,2,4,4,14,14,8,4,30,14,13,No,4,No
111546,34,Male,IT,Executive,Diploma,Single,Non-Travel,20.0,6226.0,5645,Yes,2.0,4,2,4,5,5,12,6,5,5,12,13,12,No,2,No
111547,44,Male,Operations,Associate,PhD,Single,Non-Travel,2.0,5654.0,659,Yes,1.0,4,1,3,3,0,25,6,0,4,15,10,5,Yes,4,No
111548,49,Female,Operations,Specialist,Bachelor,Married,Frequently,15.0,10462.0,7345,No,2.0,2,3,4,3,1,10,18,10,3,28,11,17,No,2,No
111549,37,Male,HR,Executive,PhD,Divorced,Non-Travel,20.0,4140.0,4790,No,1.0,1,4,1,3,3,11,0,0,0,8,8,11,No,3,No
111550,21,Male,IT,Specialist,PhD,Single,Rarely,15.0,2599.0,3740,Yes,2.0,1,2,1,5,3,10,0,0,0,0,15,5,No,3,Yes
111551,38,Female,HR,Analyst,Diploma,Divorced,Frequently,10.0,6661.0,4008,No,4.0,3,3,2,5,4,21,1,0,0,15,15,15,No,3,No
111552,41,Male,Finance,Analyst,Bachelor,Divorced,Frequently,25.0,7253.0,2867,Yes,2.0,4,4,2,4,0,10,4,1,1,17,8,4,No,2,Yes
111553,26,Female,Customer Support,Specialist,Bachelor,Divorced,Non-Travel,22.0,3025.0,3422,No,4.0,1,4,4,4,2,19,0,0,0,2,14,1,Yes,4,No
111554,36,Female,R&D,Specialist,Master,Married,Frequently,25.0,6365.0,2249,No,2.0,3,3,4,5,1,19,4,2,1,10,7,13,Yes,4,No
111555,59,Male,Customer Support,Specialist,PhD,Single,Non-Travel,7.0,10275.0,7383,No,2.0,1,2,1,5,6,10,1,1,0,33,2,20,No,2,No
111556,22,Male,Marketing,Associate,Master,Divorced,Rarely,19.0,4151.0,3362,No,3.0,2,3,1,4,2,23,0,0,0,0,10,20,No,5,No
111557,55,Female,Customer Support,Executive,Master,Single,Rarely,23.0,11401.0,1227,Yes,3.0,2,2,4,3,3,19,9,3,1,33,13,17,No,4,No
111558,24,Male,Operations,Executive,Bachelor,Divorced,Rarely,12.0,2980.0,1017,No,2.0,4,4,1,3,6,10,1,1,1,1,11,1,Yes,5,No
111559,58,Female,Marketing,Specialist,PhD,Divorced,Non-Travel,6.0,10706.0,2609,No,4.0,3,2,2,3,3,18,12,3,3,31,8,1,Yes,4,No
111560,32,Female,HR,Manager,Master,Married,Rarely,11.0,3978.0,4494,No,2.0,3,4,3,4,4,13,8,5,5,8,1,16,Yes,3,No
111561,22,Female,Operations,Manager,Diploma,Single,Frequently,9.0,2285.0,3852,No,2.0,1,4,3,3,6,15,0,0,0,0,4,12,No,3,No
111562,58,Female,Sales,Executive,Master,Divorced,Non-Travel,27.0,10115.0,6545,No,4.0,2,2,1,4,0,17,11,8,4,35,6,18,Yes,4,No
111563,50,Male,Marketing,Executive,Bachelor,Single,Rarely,23.0,10859.0,1397,No,2.0,4,3,3,5,6,18,14,9,7,27,8,4,No,2,No
111564,31,Female,R&D,Executive,Master,Single,Non-Travel,21.0,4262.0,4302,No,3.0,2,1,3,3,5,13,1,1,1,4,2,1,No,4,No
111565,41,Male,Finance,Analyst,Master,Divorced,Non-Travel,18.0,7605.0,2596,No,3.0,1,3,3,3,5,21,6,5,1,19,13,16,No,5,No
111566,25,Female,Marketing,Associate,PhD,Divorced,Non-Travel,30.0,3285.0,2883,No,1.0,3,3,3,3,4,16,0,0,0,0,1,11,Yes,5,Yes
111567,42,Male,Operations,Specialist,Bachelor,Divorced,Non-Travel,11.0,5801.0,762,No,2.0,1,2,4,3,6,23,8,7,5,14,9,7,Yes,5,No
111568,52,Female,HR,Manager,Master,Divorced,Frequently,17.0,9684.0,3635,No,1.0,1,2,1,4,3,22,2,1,0,24,11,2,No,5,No
111569,25,Male,Sales,Associate,Bachelor,Married,Frequently,20.0,4318.0,1853,Yes,2.0,2,2,2,3,6,18,0,0,0,3,8,0,Yes,2,Yes
111570,45,Male,Finance,Executive,Bachelor,Married,Frequently,24.0,7962.0,794,No,3.0,1,3,4,5,2,16,14,1,6,16,4,8,Yes,4,No
111571,59,Female,Finance,Engineer,Diploma,Divorced,Non-Travel,21.0,11554.0,2218,No,1.0,4,1,2,3,5,13,13,4,6,38,2,20,Yes,4,No
111572,47,Male,R&D,Manager,Bachelor,Divorced,Frequently,23.0,8363.0,4887,No,4.0,3,3,2,4,3,16,2,0,1,25,15,16,No,4,No
111573,21,Female,Customer Support,Executive,PhD,Divorced,Non-Travel,27.0,2989.0,3548,No,4.0,2,1,4,4,6,15,0,0,0,0,1,1,No,3,No
111574,43,Female,IT,Engineer,Master,Married,Frequently,5.0,8913.0,2652,Yes,1.0,2,4,4,3,0,11,3,2,0,20,13,16,No,5,No
111575,42,Female,Operations,Manager,Diploma,Single,Frequently,18.0,6212.0,5501,No,1.0,3,3,4,5,4,11,13,8,1,15,4,4,No,5,No
111576,42,Female,Customer Support,Manager,PhD,Divorced,Rarely,9.0,8373.0,1446,No,1.0,3,3,2,3,3,25,16,4,8,20,8,6,No,2,No
111577,42,Female,Finance,Engineer,Bachelor,Married,Rarely,18.0,6546.0,5687,No,3.0,2,2,1,3,4,22,11,4,2,14,4,20,No,3,No
111578,27,Male,Customer Support,Executive,Master,Divorced,Rarely,21.0,3520.0,3345,No,2.0,1,1,3,3,3,16,1,0,0,6,2,5,Yes,5,No
111579,22,Female,R&D,Engineer,Bachelor,Single,Rarely,17.0,3385.0,7780,Yes,3.0,1,3,1,5,4,16,0,0,0,1,15,20,Yes,2,No
111580,55,Male,R&D,Engineer,Diploma,Single,Frequently,24.0,10039.0,4529,No,3.0,2,3,4,3,4,23,2,0,2,32,14,4,Yes,4,No
111581,50,Male,HR,Manager,Bachelor,Divorced,Frequently,28.0,9287.0,7406,No,3.0,4,4,2,3,4,23,15,6,7,22,11,6,Yes,3,No
111582,44,Female,Finance,Analyst,Master,Single,Frequently,30.0,8996.0,7738,Yes,2.0,3,1,2,4,1,25,18,4,2,23,5,11,No,5,No
111583,37,Female,Customer Support,Manager,Diploma,Married,Non-Travel,10.0,4311.0,3610,Yes,1.0,1,1,3,5,5,22,1,1,0,8,7,9,No,4,No
111584,55,Female,HR,Engineer,PhD,Single,Rarely,9.0,11592.0,2318,No,3.0,3,1,3,5,0,13,17,1,5,30,10,7,Yes,5,No
111585,37,Male,Marketing,Engineer,Diploma,Single,Non-Travel,2.0,5614.0,4211,No,1.0,2,1,1,3,3,24,10,7,3,13,8,15,Yes,3,No
111586,30,Male,Finance,Executive,PhD,Married,Rarely,5.0,4050.0,1960,No,3.0,2,1,1,3,6,24,4,0,4,8,4,1,Yes,3,No
111587,39,Female,IT,Specialist,Diploma,Divorced,Frequently,19.0,5695.0,2007,No,4.0,4,2,4,5,0,14,0,0,0,14,15,12,No,3,No
111588,36,Female,Marketing,Engineer,Diploma,Single,Rarely,28.0,4840.0,694,No,3.0,1,4,3,3,3,14,9,9,8,10,6,16,No,2,No
111589,50,Male,Customer Support,Manager,Diploma,Single,Frequently,12.0,7481.0,3938,No,4.0,3,1,3,3,2,19,6,5,2,24,6,18,Yes,4,No
111590,41,Female,HR,Engineer,Diploma,Single,Frequently,17.0,7719.0,510,No,4.0,2,4,4,4,3,17,13,9,1,17,5,0,No,2,No
111591,31,Male,Finance,Specialist,PhD,Single,Non-Travel,7.0,4940.0,1729,No,1.0,3,4,2,3,1,13,2,1,1,6,8,17,Yes,5,No
111592,50,Female,Finance,Associate,Diploma,Single,Rarely,15.0,9563.0,1553,Yes,1.0,2,4,2,5,6,13,10,0,2,21,12,10,No,3,No
111593,32,Male,Customer Support,Manager,Master,Divorced,Non-Travel,15.0,5208.0,1382,No,2.0,3,2,1,4,0,19,2,0,2,5,3,7,Yes,2,No
111594,33,Female,Marketing,Executive,Diploma,Single,Rarely,27.0,5808.0,6615,No,3.0,4,2,1,3,3,24,2,1,2,4,7,10,Yes,5,No
111595,38,Male,Customer Support,Manager,Master,Married,Rarely,2.0,7953.0,3607,No,3.0,4,1,2,3,3,13,14,6,0,17,4,6,No,2,Yes
111596,30,Female,Finance,Engineer,Bachelor,Married,Rarely,16.0,4354.0,1549,Yes,4.0,2,4,4,3,2,17,0,0,0,9,9,5,No,5,No
111597,24,Male,R&D,Analyst,PhD,Married,Frequently,1.0,2791.0,7852,No,4.0,3,3,2,4,1,15,0,0,0,0,15,17,No,2,No
111598,25,Female,HR,Executive,Master,Single,Frequently,12.0,3219.0,2969,No,2.0,1,3,3,4,5,18,1,1,1,3,7,1,No,3,No
111599,40,Male,Marketing,Manager,PhD,Divorced,Non-Travel,2.0,8187.0,2171,No,1.0,4,3,4,3,0,21,13,4,7,18,9,9,No,2,No
111600,38,Female,HR,Specialist,Master,Married,Rarely,1.0,6584.0,4337,No,1.0,2,1,3,3,1,10,4,1,1,15,5,4,No,3,No
111601,42,Female,Customer Support,Engineer,Diploma,Single,Rarely,29.0,8414.0,6894,No,3.0,4,3,3,3,3,25,14,6,0,18,14,11,Yes,3,No
111602,37,Female,Marketing,Executive,PhD,Single,Non-Travel,10.0,7313.0,2037,Yes,1.0,1,3,3,5,0,22,0,0,0,11,13,11,Yes,5,Yes
111603,47,Female,IT,Manager,Diploma,Single,Rarely,2.0,10591.0,1857,No,4.0,2,2,3,3,4,23,12,8,3,26,3,9,No,5,No
111604,21,Female,Marketing,Manager,Master,Single,Non-Travel,13.0,4821.0,3518,No,2.0,1,2,2,4,3,23,0,0,0,0,13,8,No,5,No
111605,51,Female,IT,Engineer,Diploma,Divorced,Frequently,25.0,10821.0,5597,Yes,3.0,4,3,1,3,3,21,12,5,4,27,11,17,Yes,5,No
111606,35,Female,IT,Engineer,Bachelor,Married,Rarely,12.0,7108.0,2002,No,3.0,2,3,4,3,6,12,6,4,0,12,1,15,Yes,2,No
111607,58,Male,Sales,Associate,PhD,Divorced,Non-Travel,19.0,11333.0,4287,No,4.0,4,2,1,3,4,23,18,8,5,34,9,8,Yes,4,Yes
111608,52,Male,Sales,Associate,Diploma,Married,Rarely,14.0,9673.0,5900,No,2.0,1,2,4,4,5,21,13,1,4,24,2,3,No,3,No
111609,32,Male,Operations,Executive,PhD,Divorced,Non-Travel,9.0,7368.0,4687,No,1.0,1,4,2,3,1,23,0,0,0,11,14,13,No,2,No
111610,38,Female,Sales,Associate,Diploma,Divorced,Non-Travel,10.0,6369.0,5783,Yes,2.0,1,2,3,3,3,23,3,1,1,12,12,13,Yes,2,Yes
111611,34,Male,Operations,Manager,Diploma,Married,Non-Travel,11.0,3529.0,5971,Yes,1.0,3,1,4,3,3,22,1,0,0,5,1,12,No,4,No
111612,46,Female,R&D,Analyst,PhD,Single,Frequently,2.0,8750.0,7510,Yes,3.0,3,1,2,5,2,22,4,2,3,22,3,4,No,5,No
111613,44,Female,HR,Analyst,Diploma,Divorced,Rarely,9.0,8897.0,2762,Yes,2.0,2,1,1,4,2,17,6,0,3,19,8,18,No,3,No
111614,36,Male,Sales,Analyst,PhD,Divorced,Non-Travel,30.0,6699.0,2705,Yes,1.0,3,3,3,3,1,20,6,6,0,14,3,4,Yes,3,No
111615,32,Female,Marketing,Analyst,Bachelor,Married,Non-Travel,9.0,3447.0,5922,No,2.0,4,4,4,3,5,13,5,2,0,6,12,3,Yes,4,No
